loan_amnt,int_rate,annual_inc,dti,fico_range_low,revol_util,target
8400.0,7.69,30000.0,15.83,715.0,44.8,0
1200.0,24.49,36000.0,33.37,670.0,40.8,0
3000.0,11.49,30000.0,25.76,695.0,46.6,0
14500.0,13.53,38000.0,26.53,675.0,55.5,0
35000.0,19.22,83175.0,24.3,685.0,86.3,0
6000.0,7.35,35000.0,1.71,680.0,12.7,0
35000.0,22.7,100000.0,1.92,740.0,15.1,0
14000.0,6.97,200000.0,9.84,730.0,38.6,0
12000.0,8.39,212000.0,8.98,700.0,87.4,0
1500.0,13.35,65000.0,13.79,660.0,6.0,0
21000.0,17.99,150000.0,17.5,660.0,59.8,0
13600.0,21.0,95000.0,16.49,695.0,32.0,1
20000.0,7.9,150000.0,4.09,735.0,20.5,0
6000.0,12.39,66000.0,26.49,675.0,93.2,0
21000.0,9.99,165000.0,17.86,685.0,12.4,0
9000.0,12.85,41460.0,26.95,705.0,50.7,0
28000.0,9.99,109000.0,27.19,710.0,48.0,0
7200.0,7.26,150000.0,13.81,680.0,78.9,0
9100.0,6.49,72000.0,8.38,685.0,28.3,0
35000.0,13.99,180000.0,17.44,660.0,88.5,0
23850.0,19.05,60000.0,15.64,700.0,75.2,0
12000.0,13.59,155000.0,10.36,705.0,43.3,0
15000.0,6.92,83200.0,14.5,685.0,72.2,0
14000.0,11.49,39000.0,27.26,680.0,55.4,1
21000.0,14.08,120000.0,11.5,660.0,89.8,1
8950.0,16.55,33000.0,30.8,670.0,74.3,0
8800.0,19.72,40000.0,22.2,660.0,62.9,0
5000.0,12.99,112000.0,25.38,705.0,36.3,0
2400.0,10.49,64000.0,13.58,675.0,18.0,0
15000.0,12.42,90000.0,9.69,720.0,23.7,0
28000.0,12.69,95000.0,19.8,715.0,70.8,0
16000.0,7.26,77000.0,19.89,685.0,74.5,0
10000.0,7.35,180000.0,10.99,680.0,46.9,0
17975.0,17.57,50000.0,12.87,665.0,67.8,0
5000.0,7.26,51000.0,23.27,750.0,29.1,0
8000.0,7.89,205000.0,22.75,715.0,73.5,0
12000.0,13.99,55400.0,37.37,685.0,76.3,0
6900.0,8.24,40000.0,13.92,680.0,27.5,0
20000.0,13.98,45000.0,13.07,700.0,74.3,1
25000.0,17.99,70000.0,17.21,685.0,90.2,0
7000.0,17.99,25000.0,2.5,765.0,28.6,0
10850.0,12.99,60000.0,14.6,665.0,21.0,0
6000.0,11.99,35000.0,19.37,700.0,28.8,1
11150.0,13.33,31000.0,14.01,685.0,17.4,0
6500.0,9.99,30000.0,13.88,665.0,6.7,0
19750.0,14.33,89190.0,16.48,685.0,72.2,0
12000.0,10.99,54000.0,28.04,725.0,24.0,0
23600.0,13.35,62400.0,23.77,685.0,47.8,0
5875.0,9.17,86500.0,21.71,720.0,57.3,0
5000.0,8.18,25000.0,29.86,665.0,73.6,0
18900.0,10.15,74120.0,7.34,680.0,93.6,0
5000.0,12.49,14000.0,11.66,680.0,57.1,1
11000.0,10.91,120000.0,8.41,685.0,20.5,0
11975.0,21.49,62000.0,34.59,660.0,62.0,0
4200.0,14.46,38400.0,20.09,760.0,15.4,1
20000.0,7.89,40000.0,25.29,685.0,55.1,0
30000.0,21.45,137000.0,12.5,660.0,57.1,1
6000.0,10.42,105000.0,21.87,680.0,60.3,1
5000.0,15.61,46000.0,6.03,665.0,65.7,0
15000.0,11.99,34000.0,6.99,725.0,33.3,0
3050.0,13.66,20000.0,24.13,710.0,32.0,0
16000.0,15.02,65000.0,27.62,660.0,50.2,0
25000.0,8.9,87000.0,12.25,740.0,35.3,0
24000.0,11.14,98535.0,11.02,715.0,73.0,0
10000.0,12.69,27000.0,35.23,685.0,77.0,1
5500.0,18.75,58500.0,13.36,680.0,60.7,0
6000.0,11.22,75000.0,28.97,680.0,93.1,0
14000.0,5.32,100000.0,8.98,815.0,11.6,0
8000.0,9.75,55000.0,16.69,710.0,29.8,0
24650.0,18.99,70000.0,1.97,710.0,52.3,0
35000.0,14.47,177000.0,11.34,680.0,65.0,0
25550.0,15.59,160000.0,20.2,680.0,55.4,0
1000.0,11.47,73000.0,13.13,740.0,66.7,0
3000.0,25.57,25000.0,23.19,745.0,13.8,0
24875.0,9.75,115000.0,14.48,790.0,15.2,0
11500.0,14.46,36000.0,17.23,665.0,92.0,0
6000.0,11.49,53472.0,6.46,665.0,64.7,0
25000.0,14.99,57000.0,17.0,695.0,16.8,0
9000.0,11.99,62500.0,5.11,670.0,81.9,0
14000.0,7.39,91000.0,23.04,665.0,23.4,1
5000.0,7.39,48000.0,12.28,705.0,6.9,0
10000.0,14.31,80000.0,7.04,685.0,15.5,0
35000.0,24.99,300000.0,10.42,680.0,28.1,0
9800.0,10.99,107893.0,24.19,700.0,64.1,0
14000.0,12.74,36000.0,30.33,685.0,43.1,1
8000.0,9.16,45000.0,34.56,750.0,17.1,0
2200.0,16.29,65500.0,10.49,715.0,16.2,0
6000.0,5.32,42000.0,4.26,810.0,13.5,0
13000.0,7.21,40000.0,11.58,700.0,51.6,0
9600.0,14.27,65196.0,9.35,690.0,49.6,0
23925.0,15.59,57000.0,9.66,670.0,76.0,0
13000.0,7.26,159000.0,21.71,730.0,44.6,0
21000.0,13.98,120000.0,12.11,700.0,83.0,1
9800.0,7.49,48000.0,24.63,740.0,29.4,0
19100.0,30.99,109992.0,6.72,715.0,4.2,1
3000.0,13.92,62500.0,4.63,665.0,19.6,1
16450.0,18.25,33000.0,33.71,670.0,55.3,1
40000.0,11.44,135000.0,10.16,760.0,28.1,0
8000.0,19.03,30476.0,24.46,665.0,47.2,0
12000.0,5.32,65000.0,22.03,720.0,53.0,0
22000.0,13.99,70000.0,13.51,660.0,93.7,1
34375.0,25.69,62000.0,34.2,695.0,66.4,0
25000.0,7.9,90000.0,11.93,725.0,53.1,0
18000.0,17.27,42000.0,19.83,695.0,64.4,1
12000.0,12.23,62500.0,14.82,690.0,69.3,0
35000.0,19.19,110000.0,18.95,700.0,63.6,0
7000.0,8.9,38000.0,11.43,690.0,46.5,0
28000.0,13.33,104000.0,18.94,680.0,97.0,1
18000.0,6.24,66000.0,9.69,750.0,1.8,0
19750.0,12.74,85000.0,1.75,675.0,17.6,0
10000.0,11.53,33116.52,21.24,680.0,74.0,1
12000.0,8.9,80000.0,11.21,690.0,52.9,0
6700.0,19.47,21000.0,22.23,670.0,81.0,0
4000.0,7.89,93000.0,9.18,665.0,23.2,0
4800.0,11.53,60000.0,15.7,690.0,69.1,0
7500.0,10.37,21996.0,12.71,720.0,45.9,0
2200.0,19.99,83000.0,21.68,675.0,40.9,0
25000.0,8.18,119000.0,12.24,685.0,65.7,0
15000.0,7.9,70000.0,12.15,710.0,26.5,0
8000.0,14.08,72000.0,21.67,670.0,59.3,0
7000.0,9.67,35000.0,23.44,705.0,18.6,0
25000.0,5.32,114000.0,14.14,750.0,23.7,0
3400.0,11.49,76145.0,14.06,695.0,58.0,1
21100.0,22.74,48000.0,12.08,710.0,13.1,1
12000.0,10.15,35000.0,9.26,725.0,59.2,0
8000.0,7.49,100000.0,13.02,685.0,46.4,0
20000.0,17.57,40000.0,14.4,705.0,63.2,0
20000.0,15.61,63000.0,14.06,670.0,88.0,0
24000.0,17.76,89000.0,7.27,740.0,21.1,0
10000.0,16.99,40000.0,12.54,660.0,29.9,0
12000.0,14.33,40000.0,15.33,680.0,30.6,0
18825.0,20.99,45000.0,34.83,660.0,72.1,0
6000.0,11.55,50000.0,2.35,695.0,14.2,0
3000.0,13.33,50000.0,14.81,670.0,63.8,1
15000.0,18.84,50000.0,34.76,660.0,78.9,0
13000.0,13.33,56800.0,25.92,685.0,22.0,1
6000.0,11.47,105000.0,18.55,665.0,31.1,1
14000.0,11.48,52000.0,29.45,735.0,15.2,1
10000.0,9.75,25000.0,19.2,670.0,28.2,0
2000.0,23.7,35000.0,24.25,715.0,59.6,0
16000.0,11.99,81248.0,14.18,695.0,58.9,0
24000.0,12.12,80000.0,8.1,680.0,58.4,0
8000.0,12.74,64650.0,30.65,715.0,31.1,0
4800.0,17.99,82000.0,28.08,710.0,22.6,0
16000.0,12.05,62400.0,33.67,680.0,67.0,1
30000.0,10.64,250000.0,12.64,720.0,29.0,0
7000.0,10.15,120000.0,14.16,710.0,62.3,0
16000.0,6.89,50000.0,17.81,710.0,72.3,0
16800.0,7.9,57000.0,9.66,735.0,35.9,0
15000.0,6.03,140000.0,9.41,740.0,13.6,0
5000.0,8.24,55000.0,28.17,670.0,72.0,1
9000.0,9.16,56000.0,33.63,715.0,46.6,0
15000.0,11.99,68000.0,25.43,710.0,76.4,0
35000.0,14.65,100000.0,31.88,675.0,74.2,0
20000.0,12.74,97600.0,34.08,670.0,50.9,1
18825.0,16.2,43000.0,24.2,695.0,88.2,1
12000.0,8.39,42000.0,23.49,710.0,48.8,0
18000.0,15.99,54000.0,19.49,665.0,51.8,0
16000.0,7.99,65500.0,22.46,705.0,48.6,0
35000.0,17.57,89000.0,15.63,660.0,74.9,0
10000.0,6.89,51043.0,16.48,725.0,89.5,0
15000.0,5.32,51000.0,18.62,770.0,13.0,0
26350.0,17.86,72000.0,27.32,665.0,98.5,0
8400.0,14.52,87000.0,37.33,695.0,68.4,0
6975.0,16.49,19500.0,21.42,660.0,46.5,0
15000.0,13.33,70000.0,17.57,670.0,76.5,0
7000.0,11.99,76000.0,28.68,715.0,41.2,1
20000.0,13.59,80000.0,25.28,720.0,55.0,0
19000.0,20.2,60000.0,19.0,670.0,80.7,0
20000.0,10.64,180000.0,20.73,710.0,87.7,0
35000.0,14.49,100000.0,18.72,670.0,27.7,0
9075.0,16.99,25272.0,18.52,670.0,41.8,0
13675.0,21.45,38000.0,26.06,725.0,14.1,0
24000.0,7.97,59000.0,37.92,720.0,37.0,0
31700.0,15.61,120000.0,18.81,700.0,82.8,0
8000.0,17.99,65000.0,27.66,680.0,52.7,1
24000.0,6.49,245000.0,10.98,720.0,47.9,0
8000.0,11.53,32544.0,33.09,680.0,39.6,0
5000.0,13.06,48000.0,8.74,670.0,37.6,0
16000.0,17.1,45000.0,33.92,680.0,81.1,0
4800.0,7.24,30000.0,16.96,680.0,10.3,1
20000.0,11.99,64500.0,21.13,695.0,38.8,0
6000.0,18.75,43000.0,14.76,665.0,74.8,0
12000.0,17.57,70000.0,14.92,675.0,80.5,0
3825.0,15.31,26000.0,25.38,685.0,35.7,0
12700.0,9.75,145000.0,6.21,670.0,0.5,0
9000.0,22.39,35000.0,15.6,660.0,43.4,0
28000.0,8.9,191000.0,4.93,720.0,29.0,0
27200.0,16.02,133000.0,24.84,675.0,72.6,1
12000.0,12.59,125000.0,36.98,665.0,64.6,0
12000.0,15.22,46449.0,23.93,665.0,66.8,0
3200.0,7.26,47000.0,6.03,745.0,8.3,0
9400.0,18.25,120000.0,11.03,665.0,88.3,0
25000.0,6.89,77400.0,19.09,700.0,76.2,0
5000.0,5.32,140000.0,8.69,720.0,11.9,0
7000.0,6.39,84000.0,26.1,735.0,28.8,0
32000.0,6.97,300000.0,8.71,760.0,22.3,0
18900.0,7.97,81500.0,20.54,715.0,55.3,0
30000.0,11.49,90000.0,13.89,710.0,19.7,0
10000.0,11.55,60000.0,9.14,675.0,75.6,0
9000.0,18.06,40000.0,24.15,675.0,57.6,0
5000.0,7.21,56000.0,33.97,760.0,14.1,0
10675.0,23.43,37000.0,32.4,665.0,40.0,0
24375.0,16.99,53000.0,24.77,685.0,78.7,0
1000.0,17.99,20434.0,15.69,700.0,34.9,0
10000.0,11.44,55000.0,10.74,725.0,33.9,0
15000.0,14.31,150000.0,10.63,660.0,84.9,0
13250.0,22.15,39000.0,5.02,665.0,43.3,0
8000.0,8.18,35000.0,18.72,670.0,62.1,0
35000.0,28.88,100000.0,28.2,675.0,52.2,0
16000.0,9.99,40000.0,22.86,670.0,57.3,0
5000.0,12.79,43000.0,26.29,685.0,43.0,0
7200.0,10.42,60000.0,7.48,750.0,43.6,1
15000.0,9.17,58900.0,22.68,685.0,54.7,0
9600.0,11.47,36000.0,34.13,710.0,15.1,0
18400.0,14.99,40000.0,22.62,690.0,40.1,1
30000.0,12.69,85000.0,20.63,680.0,64.4,0
8400.0,13.11,55500.0,19.61,680.0,90.9,0
8000.0,15.31,70000.0,3.11,670.0,50.2,1
12500.0,8.24,98000.0,7.86,665.0,76.9,0
15000.0,22.35,50000.0,22.11,675.0,13.0,0
35000.0,13.98,105000.0,16.02,710.0,24.2,0
27200.0,7.89,85000.0,23.7,740.0,64.1,1
12600.0,8.39,68000.0,2.97,680.0,25.2,0
10000.0,15.59,60000.0,11.78,695.0,37.0,0
7000.0,9.91,54008.0,8.64,695.0,58.8,0
13000.0,13.66,151700.0,2.0,660.0,53.8,1
11000.0,13.11,34200.0,10.98,675.0,84.3,0
17000.0,13.99,65000.0,22.18,680.0,33.2,0
9600.0,14.79,67775.0,18.73,690.0,91.2,0
20000.0,19.52,70000.0,12.62,710.0,47.1,1
8000.0,11.14,154000.0,16.18,685.0,72.6,0
4800.0,7.99,220000.0,16.42,700.0,57.4,0
32950.0,25.8,300000.0,9.23,670.0,10.3,0
10000.0,23.99,38000.0,2.34,685.0,51.9,0
35000.0,13.35,124500.0,17.65,785.0,17.6,0
2925.0,10.99,12000.0,33.0,715.0,33.3,0
21000.0,18.25,100000.0,18.13,675.0,63.4,0
15000.0,6.24,58888.0,17.02,700.0,43.5,0
12000.0,14.96,56784.0,19.06,670.0,86.2,0
16000.0,20.99,100000.0,18.78,670.0,58.8,1
8400.0,9.99,36000.0,8.07,660.0,24.1,0
11000.0,17.86,50000.0,28.97,675.0,73.6,0
19475.0,15.31,60000.0,12.38,665.0,65.0,1
5400.0,7.69,58000.0,26.42,670.0,86.3,0
9000.0,7.26,90000.0,15.99,710.0,15.3,1
8800.0,10.99,34000.0,23.72,685.0,13.8,1
10000.0,10.75,70000.0,16.17,665.0,57.1,0
16000.0,15.05,82397.0,7.52,665.0,53.5,0
9600.0,11.99,36000.0,16.5,685.0,8.4,0
24000.0,14.16,115000.0,5.22,660.0,51.7,0
1500.0,11.53,57000.0,6.21,685.0,23.6,0
21000.0,17.27,80000.0,10.47,670.0,79.7,0
18000.0,11.44,66000.0,8.83,700.0,55.9,0
16000.0,7.97,102900.0,15.32,755.0,15.6,0
28000.0,8.39,160000.0,13.41,750.0,45.5,0
10000.0,10.99,34000.0,25.03,675.0,40.5,0
12000.0,12.69,38000.0,21.86,700.0,34.5,0
5500.0,10.15,89000.0,10.9,760.0,21.3,0
6000.0,8.39,43000.0,39.32,720.0,19.4,0
16000.0,13.59,73500.0,12.98,665.0,44.7,1
8000.0,11.14,50100.0,12.81,725.0,40.8,0
5600.0,16.45,95004.0,18.37,670.0,93.1,0
16300.0,18.24,41000.0,19.23,670.0,29.0,0
34550.0,25.83,130000.0,22.63,680.0,49.1,0
7125.0,14.65,24000.0,29.05,670.0,47.1,0
15000.0,11.49,75000.0,17.92,665.0,56.8,1
5000.0,9.99,43000.0,19.23,695.0,83.9,0
6950.0,11.99,84000.0,3.24,695.0,40.2,0
10325.0,16.02,65000.0,9.79,700.0,28.0,1
10000.0,10.42,92000.0,23.22,690.0,85.2,1
32200.0,13.98,200000.0,21.67,720.0,56.5,0
22400.0,12.79,53000.0,22.46,720.0,10.2,1
35000.0,12.69,75000.0,12.16,705.0,69.7,0
14000.0,19.03,90000.0,16.64,685.0,68.1,0
12000.0,8.39,45118.48,12.8,660.0,68.8,0
9500.0,10.49,60000.0,26.78,680.0,86.5,0
25000.0,6.99,95000.0,18.61,715.0,21.7,1
6000.0,11.99,50000.0,34.9,720.0,28.9,0
24000.0,17.86,156000.0,3.65,710.0,25.8,0
12500.0,14.09,50000.0,32.5,695.0,39.6,0
32000.0,14.47,125000.0,20.37,725.0,72.4,0
15000.0,15.31,50000.0,22.46,695.0,50.2,1
8000.0,7.89,48000.0,27.8,690.0,40.2,0
20000.0,23.99,170300.0,23.98,680.0,43.4,1
7200.0,16.99,60000.0,18.78,675.0,95.2,1
10000.0,11.55,72000.0,12.8,690.0,75.0,0
8450.0,20.49,55000.0,15.1,670.0,16.5,1
10000.0,22.15,48000.0,18.35,660.0,81.1,0
9000.0,12.99,86000.0,20.29,660.0,43.4,0
20000.0,15.61,75000.0,32.19,690.0,54.2,0
28000.0,20.31,125000.0,18.7,715.0,81.5,0
8800.0,11.14,60000.0,16.64,700.0,38.4,0
25000.0,13.59,65000.0,1.05,705.0,1.1,1
10000.0,9.44,55000.0,30.0,675.0,51.0,0
15000.0,11.86,72000.0,24.4,725.0,67.2,0
8000.0,7.24,100000.0,12.94,710.0,79.4,0
7000.0,16.78,43000.0,5.27,660.0,52.2,0
18000.0,5.93,300000.0,6.64,810.0,1.9,0
10000.0,8.59,65000.0,15.66,680.0,99.0,1
8150.0,22.45,30000.0,32.56,700.0,31.8,1
28000.0,11.14,115000.0,0.78,830.0,1.5,0
23450.0,14.99,70000.0,23.78,730.0,32.6,1
20000.0,17.14,65000.0,9.16,660.0,69.8,0
6400.0,8.39,42000.0,27.23,705.0,45.1,0
14000.0,11.48,90000.0,15.11,665.0,49.8,1
25000.0,16.99,84000.0,9.4,690.0,30.6,1
3000.0,8.99,92000.0,11.87,680.0,39.8,0
2275.0,16.02,80000.0,25.76,670.0,93.6,0
30000.0,11.49,25000.0,92.0,680.0,58.8,0
5000.0,9.16,25255.0,5.33,730.0,28.1,0
20000.0,7.62,51000.0,21.86,715.0,54.9,0
6000.0,6.54,68400.0,17.49,720.0,41.9,0
7200.0,13.35,58384.0,21.36,670.0,95.9,0
15000.0,13.33,101000.0,6.82,730.0,25.0,0
21000.0,17.27,50000.0,30.05,695.0,50.3,0
15000.0,8.18,65000.0,5.48,685.0,75.2,0
26200.0,22.74,107435.0,27.37,700.0,52.7,1
35000.0,11.99,101000.0,28.35,715.0,102.0,1
18000.0,6.19,160000.0,10.42,780.0,40.9,0
18350.0,25.88,75000.0,4.46,670.0,96.1,1
7200.0,15.59,52000.0,15.58,670.0,47.4,0
7225.0,19.99,26000.0,26.41,665.0,69.3,1
2150.0,12.39,22080.0,36.79,680.0,55.7,0
5000.0,24.08,45000.0,11.47,695.0,93.1,0
15000.0,12.88,42000.0,13.03,740.0,43.7,0
24000.0,17.99,65000.0,16.41,695.0,44.6,0
6000.0,13.35,77000.0,8.34,705.0,13.4,0
24000.0,16.99,117000.0,9.81,670.0,90.6,0
13250.0,16.99,35000.0,17.94,660.0,64.8,1
4000.0,6.62,24960.0,25.29,790.0,9.2,0
2000.0,9.16,14000.0,15.18,715.0,32.3,1
20000.0,12.62,80000.0,10.9,705.0,62.7,0
6000.0,14.99,22000.0,28.81,670.0,75.3,0
18000.0,6.24,62000.0,19.96,710.0,15.1,0
35000.0,11.49,160000.0,6.59,675.0,48.3,0
16000.0,28.72,100000.0,15.8,675.0,75.1,0
12000.0,7.07,145000.0,9.17,735.0,63.5,0
6025.0,11.99,80000.0,13.25,685.0,15.1,0
26500.0,17.27,60000.0,14.8,660.0,62.6,0
30000.0,14.48,145000.0,8.03,705.0,34.6,0
3500.0,7.49,105000.0,9.51,690.0,21.4,0
36000.0,6.99,150000.0,11.64,725.0,49.9,0
7200.0,14.46,56098.0,28.07,670.0,93.8,1
14050.0,13.65,63000.0,17.31,660.0,37.3,0
7000.0,11.99,30000.0,7.48,695.0,15.8,0
8000.0,6.54,35004.0,5.31,725.0,36.1,0
16500.0,5.32,58000.0,18.21,680.0,26.1,0
19125.0,15.88,43000.0,27.07,660.0,86.7,0
16000.0,8.18,140000.0,9.53,665.0,66.1,0
15000.0,14.49,260000.0,14.76,725.0,31.1,0
10975.0,14.49,86350.0,15.39,675.0,69.2,0
16000.0,16.02,86000.0,18.62,675.0,31.1,0
2000.0,6.99,106000.0,2.38,810.0,12.3,0
30000.0,18.06,80000.0,21.82,670.0,77.3,0
25000.0,12.35,60000.0,20.66,680.0,59.4,0
8400.0,10.49,64000.0,28.37,675.0,75.1,0
17000.0,23.88,50400.0,23.21,705.0,20.3,1
7000.0,10.99,100000.0,24.99,675.0,55.1,0
24000.0,6.68,300000.0,8.43,705.0,25.5,0
8500.0,9.99,47000.0,14.14,730.0,0.0,0
16000.0,5.32,75000.0,13.95,730.0,27.9,0
5000.0,12.62,60000.0,3.76,730.0,44.9,0
12000.0,17.99,75000.0,17.79,660.0,85.7,0
7000.0,14.65,60000.0,1.4,670.0,71.3,0
1000.0,13.99,117000.0,12.22,705.0,0.0,0
29975.0,9.44,88715.0,21.51,720.0,10.0,0
22000.0,9.17,100000.0,18.17,680.0,35.0,1
15000.0,15.61,60000.0,13.94,700.0,82.9,1
3000.0,6.49,50000.0,12.84,790.0,26.6,0
17000.0,14.49,55000.0,12.24,665.0,62.0,1
12000.0,12.29,62000.0,29.21,715.0,74.1,0
20000.0,14.99,65000.0,19.83,705.0,59.9,1
15350.0,18.75,70000.0,12.48,670.0,67.2,0
15000.0,6.49,165000.0,15.54,730.0,65.4,0
14525.0,19.19,34000.0,30.0,710.0,10.1,0
30575.0,18.2,121000.0,33.43,665.0,62.8,1
10000.0,6.99,60000.0,16.08,700.0,73.2,0
18000.0,11.47,60000.0,15.28,665.0,30.1,1
2000.0,7.21,28000.0,19.72,740.0,21.1,0
6000.0,13.35,77500.0,18.55,705.0,63.1,0
5475.0,17.57,60000.0,22.86,660.0,59.9,0
5000.0,10.99,80000.0,18.0,670.0,15.1,0
9000.0,9.17,80000.0,27.35,725.0,52.3,0
10000.0,11.53,51700.0,22.11,730.0,28.6,0
8000.0,15.04,42000.0,22.0,690.0,79.3,1
23000.0,11.83,190000.0,6.91,790.0,3.3,0
14000.0,12.59,66000.0,37.25,735.0,41.8,0
8400.0,8.39,25000.0,29.72,690.0,67.5,0
22850.0,17.14,65000.0,14.45,670.0,43.0,1
6000.0,11.06,85000.0,25.14,790.0,5.6,0
8500.0,7.26,54000.0,9.71,695.0,45.8,0
12000.0,8.6,81000.0,27.69,720.0,58.6,0
20000.0,7.89,62000.0,10.04,735.0,39.0,0
14000.0,12.39,40000.0,24.09,710.0,31.1,1
7000.0,12.88,93000.0,33.3,665.0,64.9,0
13925.0,15.99,43000.0,23.83,710.0,15.8,1
20000.0,19.03,65000.0,18.6,660.0,54.0,1
8400.0,12.62,50000.0,33.6,695.0,40.4,0
28000.0,25.49,85000.0,16.98,700.0,17.1,1
2200.0,18.25,16549.0,22.84,675.0,47.3,0
20000.0,10.99,68000.0,12.07,725.0,32.2,0
24000.0,11.86,77000.0,9.44,780.0,6.8,0
13150.0,26.3,69000.0,1.22,750.0,23.3,0
35000.0,9.99,137000.0,15.85,680.0,81.2,0
7100.0,7.96,50000.0,25.52,750.0,12.1,0
8400.0,16.02,35000.0,14.62,665.0,23.1,0
6400.0,8.59,74000.0,6.67,710.0,20.1,0
14900.0,21.49,60000.0,21.26,695.0,47.4,1
21000.0,8.19,116000.0,4.51,805.0,0.0,0
10000.0,7.49,68900.0,10.47,770.0,2.3,0
18000.0,5.32,130000.0,17.14,710.0,23.2,0
30000.0,9.99,215000.0,9.54,725.0,27.0,0
35000.0,18.25,125000.0,7.08,685.0,25.1,0
28000.0,16.2,153000.0,5.11,705.0,58.8,0
15000.0,8.39,48000.0,17.8,680.0,64.0,0
5600.0,9.99,60000.0,10.96,720.0,36.4,0
10000.0,18.25,182500.0,15.11,665.0,95.5,0
15000.0,19.52,52300.0,17.1,660.0,72.5,0
12000.0,14.49,46000.0,6.29,670.0,76.5,0
35000.0,16.2,175000.0,6.56,720.0,25.4,0
20000.0,8.59,100000.0,7.57,700.0,2.9,0
9725.0,19.99,44000.0,22.26,665.0,71.8,0
15000.0,16.99,104500.0,17.78,675.0,46.4,1
5600.0,12.62,19000.0,15.86,685.0,44.3,0
5000.0,15.41,25000.0,37.64,680.0,33.9,1
7000.0,6.62,45633.92,4.52,685.0,40.3,1
9800.0,8.18,54000.0,11.24,665.0,32.7,0
14000.0,20.0,62680.0,22.23,665.0,68.4,0
32000.0,18.99,80000.0,19.1,720.0,72.5,0
22800.0,13.99,67000.0,29.03,715.0,40.2,0
21000.0,9.75,31000.0,19.13,675.0,71.1,1
35000.0,18.25,125000.0,20.94,720.0,41.8,0
25000.0,14.31,75000.0,22.27,690.0,40.8,0
5000.0,8.24,50000.0,34.27,700.0,50.4,0
18000.0,13.67,72000.0,6.35,690.0,60.8,0
20000.0,14.33,58000.0,20.81,680.0,78.9,0
15775.0,13.99,58000.0,27.69,725.0,14.4,1
11000.0,11.99,30000.0,17.44,660.0,91.1,0
9000.0,11.44,73000.0,19.94,740.0,68.3,1
12000.0,9.99,93000.0,21.81,720.0,32.0,1
28500.0,25.83,65000.0,19.57,680.0,43.2,0
8000.0,11.47,280000.0,12.62,695.0,91.8,0
35000.0,14.03,72000.0,7.87,680.0,3.8,0
11000.0,12.59,65000.0,10.01,710.0,16.1,1
5000.0,9.17,84000.0,15.33,700.0,78.4,0
29550.0,25.89,100000.0,24.72,675.0,56.6,0
18000.0,12.69,75000.0,11.02,670.0,69.3,1
6000.0,14.65,20712.0,14.72,740.0,18.2,0
12000.0,10.99,55000.0,18.46,690.0,54.0,0
2400.0,11.49,34000.0,21.14,670.0,40.1,0
18000.0,18.75,62500.0,13.29,680.0,97.1,0
2000.0,13.33,26000.0,20.73,660.0,84.3,1
10000.0,16.99,39600.0,18.12,660.0,44.5,1
28000.0,10.99,75000.0,23.5,695.0,38.5,1
14000.0,13.11,40000.0,24.33,680.0,75.9,1
40000.0,12.62,125000.0,21.2,740.0,50.8,1
10000.0,13.99,106167.0,32.1,700.0,93.9,0
12375.0,16.55,33000.0,21.6,695.0,42.0,0
6400.0,8.39,75000.0,11.25,695.0,74.6,0
13000.0,12.69,52000.0,18.97,670.0,56.2,1
35000.0,7.49,171000.0,16.18,695.0,28.1,0
3000.0,8.9,70000.0,18.52,740.0,26.6,0
14325.0,14.85,90000.0,25.56,725.0,82.2,0
20000.0,15.88,50000.0,24.6,700.0,45.4,0
1000.0,7.24,39000.0,12.0,760.0,3.0,0
7600.0,21.99,20000.0,27.01,670.0,47.5,0
24700.0,6.49,185000.0,11.03,730.0,22.2,0
21600.0,16.99,146000.0,14.08,675.0,51.0,0
20000.0,6.97,90000.0,24.11,725.0,30.9,0
13500.0,17.86,52000.0,37.41,680.0,56.3,0
15000.0,9.49,100000.0,9.35,675.0,67.1,0
11000.0,12.05,42024.0,14.51,675.0,68.3,1
32375.0,15.99,105000.0,19.96,760.0,25.8,0
6400.0,12.99,35000.0,8.71,665.0,60.7,0
4000.0,15.05,39000.0,25.05,675.0,28.9,1
2500.0,10.99,52000.0,23.1,720.0,40.8,0
10000.0,14.65,84500.0,28.72,690.0,28.3,1
35000.0,18.84,120000.0,25.74,680.0,96.9,1
9500.0,5.32,108000.0,1.88,690.0,11.7,0
9000.0,15.61,49000.0,16.42,670.0,56.7,0
5500.0,12.49,72000.0,14.37,685.0,40.7,0
5000.0,10.75,30000.0,11.04,705.0,62.7,0
10000.0,9.17,59088.0,10.28,750.0,19.4,0
18000.0,11.48,45000.0,29.92,690.0,56.3,0
35000.0,16.29,79992.0,8.64,795.0,13.8,0
10000.0,18.94,48000.0,12.7,700.0,32.7,0
11200.0,8.38,157000.0,6.96,675.0,91.1,0
24000.0,6.89,60000.0,14.94,735.0,63.6,0
4000.0,15.31,44000.0,23.08,685.0,24.2,0
12000.0,21.45,14400.0,41.92,665.0,78.3,1
14000.0,7.07,80000.0,15.42,760.0,19.0,0
8000.0,11.49,120000.0,13.73,695.0,95.6,0
24000.0,7.39,150000.0,15.38,710.0,33.5,0
7200.0,13.99,55000.0,10.76,670.0,52.0,0
6000.0,16.02,46899.0,10.81,665.0,36.9,1
7000.0,15.49,63000.0,18.59,665.0,39.2,0
6000.0,11.49,50000.0,26.28,680.0,41.8,0
